Resource URL,Resource Type,Title,Authors,Authors As Published,Editors,Contributors,Divisions,Abstract,Full Text,DOI,Publication Status,Publication,ISBN,ISSN,eISSN,Volume,Issue,Pages,Publication Date,Publication Year,First Published,Recorded Quarter,Publisher,Keywords,JEL Codes,FRS Taxonomy,Cite As,File Format,Public Address,Work ID,Earlier Versions,Later Versions,Rights,Supporting Data,Data Sources,m1,RePEc ID,Authors URI,Publisher URI,Publication URI,Editors URI,CDM Record
https://www.federalreserve.gov/econres/notes/feds-notes/country-specific-effects-of-euro-area-monetary-policy-the-role-of-sectoral-differences-20241112.html,Short articles and notes,Country-Specific Effects of Euro-Area Monetary Policy: The Role of Sectoral Differences,"Datsenko, Ruslana; Fleck, Johannes",Ruslana Datsenko; Johannes Fleck,,,International Finance,"Economic growth in some euro area countries has been lackluster since the COVID-19 pandemic. Concurrently, the ECB hiked its policy rate to fight inflation. In this note, we show that high interest rates have depressed economic activity more in those euro-area countries with large manufacturing sectors.",,10.17016/2380-7172.3649,Online only,FEDS Notes,,,2380-7172,,2024-11-12-2,,2024-11-12,2024.0,,,Board of Governors of the Federal Reserve System (U.S.),,,International economics; Monetary policy,"Datsenko, Ruslana, and Johannes Fleck (2024). ""Country-Specific Effects of Euro-Area Monetary Policy: The Role of Sectoral Differences&#44;"" FEDS Notes 2024-11-12-2. Washington: Board of Governors of the Federal Reserve System, November 12, https://doi.org/10.17016/2380-7172.3649",Adobe Portable Document Format,https://www.federalreserve.gov/econres/notes/feds-notes/country-specific-effects-of-euro-area-monetary-policy-the-role-of-sectoral-differences-20241112.html,9209.0,,,,,"Bloomberg Terminals (Open, Anywhere, and Disaster Recovery Licenses) : http://library.frb.gov/record=e1000044 <br> Haver Analytics : http://library.frb.gov/record=e1000279",m1jxf05,,[Ruslana Datsenko]; http://taxonomy.frb.gov/rl/person/i5192,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p379,,12611
https://www.federalreserve.gov/econres/notes/feds-notes/an-update-to-measuring-the-u-s-monetary-aggregates-20241112.html,Short articles and notes,An Update to Measuring the U.S. Monetary Aggregates,"Ford, Heather; Styczynski, Mary-Frances",Heather Ford; Mary-Frances Styczynski,,,Monetary Affairs,"In 1994, a symposium was held on the measurement of the U.S. monetary aggregates. As a result of this symposium, the main components and data sources used at the time to construct the U.S. monetary aggregates were documented for posterity in A Historical Perspective on the Federal Reserve's Monetary Aggregates: Definition, Construction and Targeting by Richard Anderson and Kenneth Kavajecz.",,10.17016/2380-7172.3646,Online only,FEDS Notes,,,2380-7172,,2024-11-12-1,,2024-11-12,2024.0,,2024Q4 (MA),Board of Governors of the Federal Reserve System (U.S.),,,,"Ford, Heather, and Mary-Frances Styczynski (2024). ""An Update to Measuring the U.S. Monetary Aggregates&#44;"" FEDS Notes 2024-11-12-1. Washington: Board of Governors of the Federal Reserve System, November 12, https://doi.org/10.17016/2380-7172.3646",Adobe Portable Document Format,https://www.federalreserve.gov/econres/notes/feds-notes/an-update-to-measuring-the-u-s-monetary-aggregates-20241112.html,9208.0,,,,,,m1haw00; m1mxs03,,[Heather Ford]; http://taxonomy.frb.gov/rl/person/i3412,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p379,,12609
https://www.federalreserve.gov/econres/feds/unemployment-insurance-and-macro-financial-instability.htm,Working papers,Unemployment Insurance and Macro-Financial (In)Stability,"Arslan, Yavuz; Degerli, Ahmet; Guler, Bulent; Kabaş,Gazi; Kuruscu, Burhanettin",Yavuz Arslan; Ahmet Degerli; Bulent Guler; Gazi Kabas; Burhan Kuruscu,,,Monetary Affairs,"We identify and study two mechanisms that can overturn the stabilizing effects of unemployment insurance (UI) policies. First, households in economies with more generous UI reduce their precautionary savings and increase their mortgage debt. Second, the share of mortgages, especially those with higher loan-to-income ratios, increases on bank balance sheets. As a result, both bank and household balance sheets become more vulnerable to adverse shocks, which deepens recessions. We demonstrate the importance of these channels by employing a quantitative heterogeneous-agent general equilibrium model and by providing county-level empirical evidence from the U.S. housing and mortgage markets.",,10.17016/FEDS.2024.087,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-087,64 p.,2024-11-12,2024.0,,2024Q4 (MA),Board of Governors of the Federal Reserve System (U.S.),Automatic stabilizers; Unemployment insurance; Household and bank balance sheets; Housing market; Mortgage debt; Foreclosures,E21; E32; E44; E60; G20; G51,Financial economics; Macroeconomic activity,"Arslan, Yavuz, Ahmet Degerli, Bulent Guler, Gazi Kabas, and Burhan Kuruscu (2024). ""Unemployment Insurance and Macro-Financial (In)Stability&#44;"" Finance and Economics Discussion Series 2024-087. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.087",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024087pap.pdf,9210.0,,,,,Home Mortgage Disclosure Act (Public Data) : http://library.frb.gov/record=e1000510,m1axd12,"par245: Arslan, Yavuz",http://taxonomy.frb.gov/rl/person/i4157; http://taxonomy.frb.gov/rl/person/i820; [Bulent Guler]; [Gazi Kabas]; [Burhan Kuruscu],http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12612
https://linkinghub.elsevier.com/retrieve/pii/S0022199624001259,Academic articles,Common trade exposure and business cycle comovement,"Avila-Montealegre, Oscar; Mix, Carter",Oscar Avila-Montealegre; Carter Mix,,,International Finance,"Bilateral trade is considered a key driver of business-cycle transmission, as countries with higher bilateral trade have more correlated business cycles. We show, however, that when we account for the common trade exposure of a country pair to similar foreign cycles, the effect of bilateral trade on comovement falls sharply. Furthermore, common trade exposure is also a robust predictor of comovement. We conclude that trade is indeed a driver of business-cycle transmission, but often through common exposure to foreign cycles rather than just bilateral linkages. Finally, we consider the implications of these empirical results for the “trade-comovement puzzle.”",,10.1016/j.jinteco.2024.103998,Online only,Journal of International Economics,,0022-1996,1873-0353,152,,,2024-11,2024.0,,2024Q4 (IF),Elsevier,Trade; Business cycles; Open economy macroeconomics,F10; E32; F41; F44,International economics; Macroeconomic activity; Business fluctuations,"Avila-Montealegre, Oscar, and Carter Mix (2024). ""Common trade exposure and business cycle comovement&#44;"" Journal of International Economics, vol. 152 (November). DOI: https://doi.org/10.1016/j.jinteco.2024.103998",,,7677.1,International Finance Discussion Papers 1306 : https://cdm16798.contentdm.oclc.org/digital/collection/p16798coll7/id/9584/rec/2,,,,,m1cbm01,"pvi165: Avila-Montealegre, Oscar",http://taxonomy.frb.gov/rl/person/i4072; http://taxonomy.frb.gov/rl/person/i4130,http://taxonomy.frb.gov/rl/organization/o226,http://taxonomy.frb.gov/rl/publication/p646,,12539
https://www.nber.org/papers/w33122,Working papers,"Earnings, Marriage, and the Variance of Family Income by Age, Gender, and Cohort","Altonji, Joseph; Giraldo-Paez, Daniel; Hynsjo, Disa M.; Vidangos, Ivan",Joseph Altonji; Daniel Giraldo Páez; Disa M. Hynsjö; Ivan Vidangos,,,Research and Statistics,"For birth cohorts 1935–44, 1945–62, and 1964–74, we estimate the contribution of education; permanent heterogeneity in wage rates, employment, and hours; labor market shocks; spouse characteristics and shocks; nonlabor income shocks; and marital histories to the age profiles of the variance of family income per adult equivalent. The decompositions are based upon PSID data and Altonji, Giraldo-Páez, Hynsjö, and Vidangos’ (2024) statistical model of earnings, marriage, marital sorting, fertility, and nonlabor income. We find that education and employment heterogeneity are key sources of the rise in the variance with age and across birth cohorts. Hours shocks have grown in importance for women, and employment shocks have grown in importance, especially for men after age 30. The variance contribution of wage heterogeneity is substantial at all ages and has risen across cohorts for women. Own characteristics and shocks matter more for men than women, while spouse characteristics and shocks matter more for women. Gender differences have declined across cohorts.",,10.3386/w33122,Online only,NBER Working Paper Series,,,,,33122,137 p.,2024-11,2024.0,,,University of Chicago. Press,,D10; D31; J16; J31,Demographic economics; Labor economics,"Altonji, Joseph, Daniel Giraldo-Páez, Disa M. Hynsjö, and Ivan Vidangos (2024). ""Earnings, Marriage, and the Variance of Family Income by Age, Gender, and Cohort&#44;"" NBER Working Paper Series 33122. University of Chicago. Press. https://doi.org/10.3386/w33122",,,9197.1,,Journal of Labor Economics : https://frb.contentdm.oclc.org/digital/collection/p16798coll7/id/12593/rec/1,,,,m1ixv00,"pal266: Altonji, Joseph",http://taxonomy.frb.gov/rl/person/i89; http://taxonomy.frb.gov/rl/person/i5396; http://taxonomy.frb.gov/rl/person/i4080; http://taxonomy.frb.gov/rl/person/i3638,http://taxonomy.frb.gov/rl/organization/o716,http://taxonomy.frb.gov/rl/publication/p793,,12608
https://www.federalreserve.gov/econres/feds/monetary-policy-shocks-data-or-methods.htm,Working papers,Monetary Policy Shocks: Data or Methods?,"Brennan, Connor M.; Jacobson, Margaret M.; Matthes, Christian; Walker, Todd B.",Connor M. Brennan; Margaret M. Jacobson; Christian Matthes; Todd B. Walker,,,Monetary Affairs,"Different series of high-frequency monetary shocks can have a correlation coefficient as low as 0.3 and the same sign in only one half of observations. Both data and methods drive these differences, which are starkest when the federal funds rate is at its effective lower bound. After documenting differences in monetary shock series, we explore their consequence for inference in several specifications. We find that empirical estimates of monetary policy transmission have few qualitative differences. We caution that inference may not be entirely robust to all shock constructions because qualitative differences can emerge when we interchange data and methods.",,10.17016/FEDS.2024.011r1,Revision,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-011r1,54 p.,2024-11,2024.0,2024-02,2024Q4 (MA),Board of Governors of the Federal Reserve System (U.S.),High-frequency monetary policy shocks; Monetary policy transmission; Empirical monetary economics,E52; E58; E31; E32,Monetary policy,"Brennan, Connor M., Margaret M. Jacobson, Christian Matthes, and Todd B. Walker (2024). ""Monetary Policy Shocks: Data or Methods?&#44;"" Finance and Economics Discussion Series 2024-011r1. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.011r1",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024011r1pap.pdf,8968.1,Finance and Economics Discussion Series 2024-011 : https://cdm16798.contentdm.oclc.org/digital/collection/p16798coll7/id/12308/rec/3,,,,DataMine : http://library.frb.gov/record=e1000819 <br> Haver Analytics : http://library.frb.gov/record=e1000279 <br> Selected Interest Rates - Business Daily (H.15) : http://library.frb.gov/record=e1001068,m1mmj02,"pma1006: Matthes, Christian; pja372: Jacobson, Margaret M.",http://taxonomy.frb.gov/rl/person/i4865; http://taxonomy.frb.gov/rl/person/i1700; http://taxonomy.frb.gov/rl/person/i2356; http://taxonomy.frb.gov/rl/person/i4651,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12617
https://linkinghub.elsevier.com/retrieve/pii/S0022199624001351,Academic articles,Spatial Equilibria: The Case of Two Regions,"Kucheryavyy, Konstantin; Lyn, Gary; Rodríguez-Clare, Andrés",Konstantin Kucheryavyy; Gary Lyn; Andrés Rodríguez-Clare,,,International Finance,"In this paper we characterize the set of equilibria in a generalized version of the canonical two-region economic geography model that nests the class of models in Allen and Arkolakis (2014) as well as Krugman (1991) and features an input–output loop. We provide sufficient conditions for uniqueness of equilibria that — in contrast to the well-know result in Allen and Arkolakis (2014) — allow for positive agglomeration externalities, which concentrate economic activity, even in the absence of congestion effects, which disperse it, and highlight the key role played by three additional parameters: the trade elasticity, which regulates the strength of the dispersion force associated with the decline in the terms of trade caused by migration into a region; trade costs, which weaken this dispersion force by limiting trade across regions; and the importance of the agricultural sector, which pushes against agglomeration forces in manufacturing.",,10.1016/j.jinteco.2024.104008,Online only,Journal of International Economics,,0022-1996,1873-0353,152,,,2024-11,2024.0,,2024Q4 (IF),Elsevier,Economic geography; Agglomeration externalities; Trade,F12; R10; D50,International economics,"Kucheryavyy, Konstantin, Gary Lyn, and Andrés Rodríguez-Clare (2024). ""Spatial Equilibria: The Case of Two Regions&#44;"" Journal of International Economics, vol. 152 (November). https://doi.org/10.1016/j.jinteco.2024.104008",,,9085.0,,,,,,m1gal02,,http://taxonomy.frb.gov/rl/person/i5350; http://taxonomy.frb.gov/rl/person/i5351; http://taxonomy.frb.gov/rl/person/i5352,http://taxonomy.frb.gov/rl/organization/o226,http://taxonomy.frb.gov/rl/publication/p646,,12447
https://www.financialresearch.gov/working-papers/2024/10/31/does-lock-up-lead-to-stability/,Working papers,Does lock-up lead to stability? Implications for runs in the Proof-of-Stake protocol,"Hempel, Samuel J.; Phelan, Gregory; Ruchti, Thomas",Samuel Hempel; Gregory Phelan; Thomas Ruchti,,,Research and Statistics,"Blockchains increasingly rely on the capital-intensive Proof-of-Stake protocol over the energy-intensive Proof-of-Work protocol to propose blocks, putting those block-chains at risk of capital withdrawal that could undermine consensus and security. We model a population of investors who decide to stake, reaping staking rewards, or exit, liquidating their crypto-asset holdings. Runs on staking are more common for weak protocols, when price impacts of protocol failure are high, or when rewards to staking are low. We extend the model to leveraged staking, where margin calls exacerbate run dynamics. In examining staking lock-up periods, we fnd that a longer lock-up period can reduce runs but does not eliminate them. Previous work demonstrates that consensus and security of a crypto-asset depend on low staking rewards, but our results highlight that low rewards induce runs. If a run were to occur on a major Proof-of-Stake backed blockchain, such as Ethereum, this would undermine security, potentially disrupting crypto markets dependent on that blockchain and the Decentralized Finance networks that depend on it.",,,Online only,OFR working paper,,,,,24-08,47 p.,2024-10-31,2024.0,,,Office of Financial Research (Treasury),,,,,,,9212.0,,,,,,m1sjh05,,http://taxonomy.frb.gov/rl/person/i4648; http://taxonomy.frb.gov/rl/person/i5397; http://taxonomy.frb.gov/rl/person/i5398,http://taxonomy.frb.gov/rl/organization/o513,http://taxonomy.frb.gov/rl/publication/p818,,12614
https://www.federalreserve.gov/econres/feds/quasi-maximum-likelihood-estimation-and-inference-of-large-approximate-dynamic-factor-models-via-the-em-algorithm.htm,Working papers,Quasi Maximum Likelihood Estimation and Inference of Large Approximate Dynamic Factor Models via the EM algorithm,"Barigozzi, Matteo; Luciani, Matteo",Matteo Barigozzi; Matteo Luciani,,,Research and Statistics,"We study estimation of large Dynamic Factor models implemented through the Expectation Maximization (EM) algorithm, jointly with the Kalman smoother. We prove that as both n and T diverge to infinity: (i) the estimated loadings are \\sqrt{T}-consistent and asymptotically normal and equivalent to their Quasi Maximum Likelihood estimates; (ii) the estimated factors are \\sqrt{n}-consistent and asymptotically normal and equivalent to their Weighted Least Squares estimates. Moreover, the estimated loadings are asymptotically as efficient as those obtained by Principal Components analysis, while the estimated factors are more efficient if the idiosyncratic covariance is sparse enough.",,10.17016/FEDS.2024.086,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-086,135 p.,2024-10-24,2024.0,,,Board of Governors of the Federal Reserve System (U.S.),Approximate Dynamic Factor Model; Expectation Maximization Algorithm; Kalman Smoother; Quasi Maximum Likelihood,C58; C32; C55,Econometrics and economic theory,"Barigozzi, Matteo, and Matteo Luciani (2024). ""Quasi Maximum Likelihood Estimation and Inference of Large Approximate Dynamic Factor Models via the EM algorithm&#44;"" Finance and Economics Discussion Series 2024-086. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.086",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024086pap.pdf,9203.0,,,,,,m1mxl04,"plu244: Luciani, Matteo",http://taxonomy.frb.gov/rl/person/i215; http://taxonomy.frb.gov/rl/person/i2223,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12599
https://www.federalreserve.gov/econres/notes/feds-notes/drivers-of-option-implied-interest-rate-volatility-20241024.html,Short articles and notes,Drivers of Option-Implied Interest Rate Volatility,"Sarisoy, Cisil",Cisil Sarisoy,,,International Finance,"Option-implied volatilities of U.S. short-term interest rates have risen sharply since late 2021, reaching their highest levels in over a decade. Although these measures declined moderately since early 2023, they remain at around the 70th percentile of their historical distribution. This note links the implied volatility of short-term interest rates to macroeconomic uncertainty and highlights two fundamental drivers of short-term interest rate volatility over the past 30 years: inflation uncertainty and growth uncertainty.",,10.17016/2380-7172.3572,Online only,FEDS Notes,,,2380-7172,,2024-10-24,,2024-10-24,2024.0,,,Board of Governors of the Federal Reserve System (U.S.),,,,"Sarisoy, Cisil (2024). ""Drivers of Option-Implied Interest Rate Volatility&#44;"" FEDS Notes 2024-10-24. Washington: Board of Governors of the Federal Reserve System, October 24, https://doi.org/10.17016/2380-7172.3572",Adobe Portable Document Format,https://www.federalreserve.gov/econres/notes/feds-notes/drivers-of-option-implied-interest-rate-volatility-20241024.html,9204.0,,,,,Barclays Live : http://library.frb.gov/record=e1000527 <br> Blue Chip Economic Indicators : http://library.frb.gov/record=e1000214 <br> Swaptions Skew and Interest Rate Caps and Floors Data : http://library.frb.gov/record=e1000442,m1cxs03,,http://taxonomy.frb.gov/rl/person/i3122,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p379,,12602
https://www.federalreserve.gov/econres/notes/feds-notes/assessment-of-dealer-capacity-to-intermediate-in-treasury-and-agency-mbs-markets-20241022.html,Short articles and notes,Assessment of Dealer Capacity to Intermediate in Treasury and Agency MBS Markets,"Cochran, Paul; Petrasek, Lubomir; Saravay, Zack; Tian, Mary; Wu, Edward",Paul Cochran; Lubomir Petrasek; Zack Saravay; Mary Tian; Edward Wu,,,Monetary Affairs,"We provide an assessment of broker-dealers’ current and future capacity to support the smooth functioning of the Treasury and agency MBS markets, considering increases in Treasury issuance and continued Federal Reserve balance sheet normalization. Drawing on regulatory data analysis, recent research, and experiences with fixed income market functioning, we focus on two types of constraints that are most relevant for dealers’ intermediation activities: regulatory constraints—specifically the minimum Supplementary Leverage Ratio (SLR) requirement at the Bank Holding Company (BHC) level—and internal risk limits—specifically Value at Risk (VaR) limits at the trading-desk level for each dealer.",,10.17016/2380-7172.3610,Online only,FEDS Notes,,,2380-7172,,2024-10-22,,2024-10-22,2024.0,,2024Q4 (MA),Board of Governors of the Federal Reserve System (U.S.),,,Financial markets,"Cochran, Paul, Lubomir Petrasek, Zack Saravay, Mary Tian, and Edward Wu (2024). ""Assessment of Dealer Capacity to Intermediate in Treasury and Agency MBS Markets&#44;"" FEDS Notes 2024-10-22. Washington: Board of Governors of the Federal Reserve System, October 22, https://doi.org/10.17016/2380-7172.3610",Adobe Portable Document Format,https://www.federalreserve.gov/econres/notes/feds-notes/assessment-of-dealer-capacity-to-intermediate-in-treasury-and-agency-mbs-markets-20241022.html,9205.0,,,,,Consolidated Financial Statements for Holding Companies (FR Y-9C) : http://library.frb.gov/record=e1001147 <br> Financial Accounts of the United States (Z.1) : http://library.frb.gov/record=e1001096 <br> Government Securities Dealers Reports (FR 2004) : http://library.frb.gov/record=e1001153 <br> Regulatory Capital Reporting for Institutions Subject to the Advanced Capital Adequacy Framework (FFIEC 101) : http://library.frb.gov/record=e1001212,m1hmt01; m1pmc01; m1lxp01; m1ezw00; m1zcs00,,http://taxonomy.frb.gov/rl/person/i4913; http://taxonomy.frb.gov/rl/person/i2798; http://taxonomy.frb.gov/rl/person/i3118; http://taxonomy.frb.gov/rl/person/i3510; [Edward Wu],http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p379,,12601
https://www.federalreserve.gov/econres/feds/inside-the-boardroom-evidence-from-the-board-structure-and-meeting-minutes-of-community-banks.htm,Working papers,Inside the Boardroom: Evidence from the Board Structure and Meeting Minutes of Community Banks,"Bennett, Rosalind L.; Puri, Manju; Soto, Paul E.",Rosalind L. Bennett; Manju Puri; Paul E. Soto,,,Research and Statistics,"Community banks are critical for local economies, yet research on their corporate governance has been scarce due to limited data availability. We explore a unique, proprietary dataset of board membership and meeting minutes of failed community banks to present several stylized facts regarding their board structure and meetings. Community bank boards have fewer members and a higher percentage of insiders than larger publicly traded banks, and experience little turnover during normal times. Their meetings are held monthly and span about two hours. During times of distress, community bank boards convene less often in regularly scheduled meetings in lieu of impromptu meetings, experience higher turnover, particularly among their independent directors, and their meeting tone switches from neutral to significantly negative. Board attention during distressed times shifts towards discussion of capital and examination oversight, and away from lending activities and meeting formalities.",,10.17016/FEDS.2024.085,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-085,35 p.,2024-10-17,2024.0,,,Board of Governors of the Federal Reserve System (U.S.),Corporate governance; Board of directors; Banking; Machine learning; Natural language processing,G21; G34; C81,Financial institutions and services; Community banks,"Bennett, Rosalind L., Manju Puri, and Paul E. Soto (2024). ""Inside the Boardroom: Evidence from the Board Structure and Meeting Minutes of Community Banks&#44;"" Finance and Economics Discussion Series 2024-085. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.085",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024085pap.pdf,9202.0,,,,,,m1pes00,,[Rosalind L. Bennett]; http://taxonomy.frb.gov/rl/person/i2878; http://taxonomy.frb.gov/rl/person/i4483,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12600
